0.78000,-0.1144,-0.0031,0.0390,0.1112,-0.1842,0.9726

0.78600,-0.1099,-0.0084,0.0508,0.1060,-0.1871,0.9640

0.79100,-0.0581,-0.0063,0.0400,0.1082,-0.1940,0.9538

0.79700,-0.0177,0.0004,0.0466,0.1241,-0.1957,0.9535

0.80300,-0.0296,0.0024,0.0554,0.1116,-0.1935,0.9662

0.80800,-0.0861,-0.0053,0.0774,0.1158,-0.1930,0.9579

0.81400,-0.1703,-0.0168,0.1011,0.1163,-0.1862,0.9697

0.82000,-0.2002,-0.0244,0.0961,0.0880,-0.1930,0.9640

0.82600,-0.1927,-0.0201,0.0705,0.1168,-0.2052,0.9613

0.83100,-0.0858,-0.0088,0.0289,0.1026,-0.2064,0.9376

0.83700,0.0562,0.0212,-0.0127,0.1065,-0.2096,0.9245

0.84300,0.1821,0.0486,-0.0226,0.0855,-0.2235,0.9450

0.84800,0.1494,0.0366,-0.0456,0.0965,-0.2062,0.9526

0.85400,0.0548,0.0289,-0.0628,0.1160,-0.1923,0.9721

0.86000,-0.0731,0.0161,-0.0791,0.1153,-0.1996,0.9711

0.86500,-0.0755,0.0242,-0.0597,0.0906,-0.1915,0.9714

0.87100,-0.0366,0.0244,-0.0494,0.0967,-0.1879,0.9611

0.87700,-0.0201,0.0280,-0.0582,0.1146,-0.2003,0.9613

0.88300,-0.0044,0.0302,-0.0581,0.0950,-0.1969,0.9650

0.88800,-0.0336,0.0229,-0.0445,0.1021,-0.1923,0.9726

0.89400,-0.0814,0.0220,-0.0496,0.0992,-0.2101,0.9682

0.90000,-0.1183,0.0105,-0.0663,0.1239,-0.2099,0.9699

0.90500,-0.0671,0.0137,-0.0895,0.0989,-0.1994,0.9606

0.91100,0.0229,0.0192,-0.1412,0.1234,-0.2235,0.9460

0.91700,0.1459,0.0489,-0.2040,0.1485,-0.2199,0.9416

0.92200,0.2623,0.0596,-0.2173,0.1253,-0.2069,0.9262

0.92800,0.3095,0.0741,-0.2377,0.0889,-0.2172,0.9611

0.93400,0.3456,0.0673,-0.1348,0.0821,-0.1388,0.9719

0.94000,0.0542,0.1042,-0.1244,0.0826,-0.1825,1.0224

0.94500,-0.1359,-0.0378,0.0112,-0.3547,-0.1820,0.9467

0.95100,-0.6873,-0.1432,0.2109,0.1505,-0.1178,1.0090

0.95700,-2.4142,0.0957,0.2210,-0.0977,-0.2431,1.2052

0.96200,-2.4857,-0.3408,-0.1439,0.1368,-0.2900,1.1363

0.96800,0.1749,0.0019,-0.2220,0.1986,-0.1029,0.5204

0.97400,2.6661,0.2642,-0.4395,0.0665,-0.3801,0.5504

0.97900,3.5639,0.5027,-0.4273,0.1090,-0.2812,0.6858

0.98500,2.0652,0.4758,-0.2875,0.0537,-0.1766,1.1299

0.99100,-0.0801,0.0690,-0.2114,0.1779,-0.0552,1.3706

0.99700,-1.0040,-0.2025,0.0636,0.2553,0.1505,1.2091

1.00200,-1.3805,-0.0593,0.2469,0.1906,-0.1295,0.9530

1.00800,-0.7705,-0.0874,0.1119,0.2382,-0.1451,0.8135

1.01400,0.0445,0.0292,0.0488,0.1207,-0.2553,0.8135

1.01900,0.1214,0.0272,-0.0196,-0.0633,-0.3125,0.9406

1.02500,-0.3497,-0.1724,0.3660,0.1273,-0.1427,1.0559

1.03100,-1.5537,-0.1651,0.3412,0.1053,-0.1222,1.1739

1.03600,-2.4026,-0.2517,0.3641,0.1109,-0.1432,1.0884

1.04200,-2.5250,-0.2749,0.3198,0.0955,-0.2018,0.9640

1.04800,-1.3015,-0.1171,0.0340,0.1422,-0.3753,0.8316

1.05400,0.5872,0.0485,-0.0490,0.1295,-0.3660,0.5411

1.05900,1.8219,0.2843,-0.2124,0.1595,-0.3889,0.7444

1.06500,1.6280,0.2641,-0.1863,0.1031,-0.2245,0.9513

1.07100,0.4716,0.0645,-0.0959,0.1151,-0.1434,1.1341

1.07600,-0.5873,-0.0524,0.0362,0.1202,-0.0814,1.1575

1.08200,-0.9317,-0.1140,0.0671,0.1498,-0.1874,1.0307

1.08800,-0.4632,-0.0618,0.0277,0.0838,-0.2399,0.8856

1.09300,-0.0276,-0.0456,0.1055,0.1029,-0.2565,0.8695

1.09900,0.0998,0.0048,-0.0266,0.0684,-0.2587,0.9613

1.10500,0.1899,0.0261,-0.0414,0.1165,-0.2228,0.9262

1.11100,0.0723,0.0204,-0.0117,0.0994,-0.2157,0.9672

1.11600,-0.1144,-0.0069,-0.0163,0.1058,-0.2030,0.9958

1.12200,-0.0512,0.0047,-0.0230,0.1082,-0.2235,0.9447

1.12800,0.1444,0.0224,-0.0356,0.1085,-0.2382,0.9223

1.13300,0.2144,0.0344,-0.0382,0.1087,-0.2279,0.9347

1.13900,0.1268,0.0277,-0.0304,0.1099,-0.2174,0.9679

1.14500,0.0073,0.0168,-0.0245,0.1016,-0.2091,0.9809

1.15000,-0.0238,0.0141,-0.0160,0.1116,-0.2143,0.9672

1.15600,-0.0120,0.0092,-0.0179,0.1090,-0.2165,0.9513

1.16200,0.0183,0.0157,-0.0169,0.1116,-0.2255,0.9613

1.16700,0.0457,0.0172,-0.0220,0.1053,-0.2209,0.9484

1.17300,0.0829,0.0393,-0.0254,0.1092,-0.2194,0.9479

1.17900,0.1446,0.0183,-0.1771,0.2106,-0.3196,0.9149

1.18500,0.4157,0.0862,-0.1424,0.1097,-0.2216,0.9386

1.19000,0.4187,0.0814,-0.1275,0.1011,-0.2072,0.9425

1.19600,0.0560,0.0878,-0.2306,0.2118,-0.2590,1.0029

1.20200,-0.1528,0.0677,-0.2673,0.1698,-0.2309,1.0119

1.20700,-0.1535,0.0753,-0.3540,0.1412,-0.2228,0.9345

1.21300,0.0175,0.1364,-0.4414,0.1505,-0.1852,0.9357

1.21900,0.1487,0.1664,-0.5276,0.1380,-0.2717,0.9110

1.22400,0.4551,0.1841,-0.4398,0.0484,-0.2343,0.9164

1.23000,0.6217,0.2650,-0.2322,0.0173,-0.1908,0.9550

1.23600,0.3412,0.1124,-0.2384,0.1077,-0.2309,1.0925

1.24200,0.0581,0.0241,-0.1504,0.0755,-0.1737,0.9748

1.24700,-0.0281,0.0270,-0.0991,0.0897,-0.1854,0.9907

1.25300,-0.0249,0.0097,-0.0602,0.0716,-0.2235,0.9665

1.25900,0.0272,0.0218,-0.0226,0.0442,-0.2194,0.9606

1.26400,0.0402,0.0278,-0.0180,0.0867,-0.2130,0.9633

1.27000,0.0061,0.0145,-0.0221,0.0982,-0.2038,0.9635

1.27600,-0.0341,0.0052,-0.0220,0.0953,-0.2062,0.9723

1.28100,-0.0593,-0.0017,-0.0244,0.0999,-0.2069,0.9584

1.28700,-0.0558,0.0011,-0.0220,0.1080,-0.2040,0.9640

1.29300,-0.0316,0.0103,-0.0200,0.1026,-0.2121,0.9555

1.29900,-0.0036,0.0184,-0.0187,0.0985,-0.2035,0.9538

1.30400,-0.0350,0.0121,-0.0104,0.1055,-0.2028,0.9716

1.31000,-0.1386,-0.0124,0.0128,-0.0061,-0.2003,0.9885

1.31600,-0.1051,-0.0191,-0.0197,0.1175,-0.2050,0.9628

1.32100,0.1775,0.0333,-0.0354,0.1170,-0.2240,0.9139

1.32700,0.4886,0.0624,-0.0580,0.1087,-0.2296,0.9034

1.33300,0.5009,0.1210,-0.0512,0.0977,-0.2133,0.9350

1.33800,0.0762,0.0250,-0.0340,0.1373,-0.1551,1.0444

1.34400,-0.2797,-0.0500,-0.0191,0.1087,-0.1769,1.0327

1.35000,-0.2370,-0.0333,-0.0242,0.0884,-0.2108,0.9679

1.35600,0.0033,0.0083,-0.0129,0.1063,-0.2008,0.9193

1.36100,0.0889,0.0317,-0.0075,0.1314,-0.2125,0.9362

1.36700,0.0625,0.0244,-0.0163,0.0887,-0.2016,0.9631

1.37300,-0.0528,0.0044,-0.0188,0.1126,-0.1896,0.9885

1.37800,-0.0949,0.0269,-0.0218,0.0941,-0.1852,0.9748

1.38400,-0.0117,0.0135,-0.0719,0.0867,-0.2211,0.9347

1.39000,-0.0266,0.0167,-0.0428,0.1500,-0.1522,0.9269

1.39500,0.0152,0.0584,-0.0326,0.0435,-0.2040,0.9462

1.40100,0.0781,0.0509,-0.0197,0.0992,-0.2067,0.9381

1.40700,0.0308,0.0216,-0.0133,0.1026,-0.1967,0.9599

1.41300,-0.0326,0.0124,-0.0164,0.0987,-0.1972,0.9762

1.41800,-0.0404,0.0028,-0.0135,0.1124,-0.2018,0.9655

1.42400,-0.0252,-0.0013,-0.0119,0.1048,-0.1976,0.9538

1.43000,0.0012,0.0081,-0.0189,0.1143,-0.2084,0.9560

1.43500,0.0469,0.0209,-0.0164,0.1051,-0.2086,0.9516

1.44100,0.0601,0.0305,-0.0125,0.1007,-0.2028,0.9552

1.44700,0.0334,0.0207,-0.0171,0.1026,-0.1989,0.9604

1.45200,0.0135,0.0184,-0.0153,0.0909,-0.2064,0.9613

1.45800,0.0060,0.0189,-0.0152,0.1002,-0.2033,0.9648

1.46400,0.0043,0.0242,-0.0135,0.0955,-0.1986,0.9631

1.47000,0.0017,0.0265,-0.0113,0.1068,-0.2023,0.9633

1.47500,0.0000,0.0241,-0.0132,0.1058,-0.2033,0.9591

1.48100,0.0012,0.0236,-0.0107,0.1051,-0.2008,0.9591

1.48700,0.0037,0.0238,-0.0131,0.1060,-0.1986,0.9606

1.49200,0.0213,0.0229,-0.0164,0.1048,-0.1964,0.9584

1.49800,0.0534,0.0322,-0.0147,0.1082,-0.1957,0.9579

1.50400,0.0655,0.0341,-0.0183,0.1021,-0.2030,0.9591

1.50900,0.0597,0.0374,-0.0197,0.0985,-0.1950,0.9599

1.51500,0.0470,0.0461,-0.0242,0.1002,-0.1976,0.9650

1.52100,0.0682,-0.0216,-0.0045,-0.0183,-0.3450,0.8470

1.52700,0.0171,0.0374,-0.0485,0.1124,-0.2030,0.9665

1.53200,-0.0123,0.0281,-0.0452,0.1097,-0.1827,0.9699

1.53800,-0.0053,0.0184,-0.0185,0.1116,-0.1942,0.9655

1.54400,0.0277,0.0456,-0.0474,0.1031,-0.2025,0.9530

1.54900,0.0129,0.0197,-0.0160,0.1163,-0.1925,0.9714

1.55500,0.0164,0.0180,-0.0224,0.1073,-0.1957,0.9591

1.56100,-0.0225,0.0665,-0.0655,0.0943,-0.2067,0.9623

1.56600,-0.0425,0.0041,-0.0444,0.1029,-0.2018,0.9631

1.57200,-0.0492,0.0028,-0.0462,0.1146,-0.1974,0.9628

1.57800,-0.0476,0.0124,-0.0424,0.0997,-0.1967,0.9584

1.58400,-0.0216,0.0139,-0.0364,0.1009,-0.1996,0.9543

1.58900,0.0229,0.0297,-0.0433,0.1016,-0.2040,0.9528

1.59500,0.0290,0.0420,-0.0498,0.1029,-0.1932,0.9565

1.60100,0.0065,0.0250,-0.0285,0.0994,-0.1881,0.9594

1.60600,0.0023,0.0325,-0.0324,0.1007,-0.2067,0.9528

1.61200,-0.0107,0.0187,-0.0241,0.1097,-0.2013,0.9650

1.61800,0.0260,0.0270,-0.0222,0.0955,-0.2023,0.9484

1.62300,0.0674,0.0458,-0.0344,0.0941,-0.2057,0.9447

1.62900,0.0658,0.0389,-0.0216,0.0985,-0.1976,0.9587

1.63500,0.0550,0.0336,-0.0144,0.1058,-0.2020,0.9582

1.64000,0.0564,0.0326,-0.0157,0.0977,-0.1986,0.9609

1.64600,0.0662,0.0436,-0.0318,0.0892,-0.2113,0.9457

1.65200,0.0865,0.0313,-0.0155,0.1009,-0.2003,0.9494

1.65800,0.1019,0.0550,-0.0492,0.0831,-0.2228,0.9472

1.66300,0.1491,0.0252,-0.0212,0.0880,-0.2194,0.9362

1.66900,0.1323,0.1015,-0.0753,0.0880,-0.1986,0.9518

1.67500,0.0747,0.0589,-0.0341,0.1070,-0.1813,0.9753

1.68000,0.0634,0.0301,-0.0473,0.1226,-0.1761,0.9460

1.68600,0.0638,0.0885,-0.1025,0.1148,-0.1998,0.9662

1.69200,0.3230,0.0998,-0.0677,0.1346,-0.1888,0.8964

1.69700,0.2798,0.1002,-0.0754,0.1322,-0.1942,0.9311

1.70300,0.2189,0.0823,-0.0637,0.1478,-0.1319,0.9863

1.70900,0.0899,0.0092,0.0083,0.1368,-0.1175,1.0021

1.71500,-0.0144,0.0095,0.0164,0.1478,-0.1402,0.9943

1.72000,0.0652,-0.0161,0.0761,0.1446,-0.1366,0.9560

1.72600,0.1092,0.0143,0.0694,0.0821,-0.1786,0.9733

1.73200,-0.0277,-0.0040,-0.0148,0.0635,-0.3039,0.9518

1.73700,0.0281,-0.0081,-0.0400,0.1832,-0.2558,0.9152

1.74300,0.1559,0.0525,-0.0759,0.1432,-0.1879,0.9469

1.74900,0.1887,0.0644,-0.1194,0.1019,-0.1862,0.9281

1.75400,0.1899,0.0609,-0.1735,0.1173,-0.1669,0.9633

1.76000,0.1338,0.0592,-0.1624,0.1300,-0.1652,0.9547

1.76600,0.0308,0.0253,-0.1765,0.0799,-0.1730,0.9870

1.77200,0.0079,0.0300,-0.1683,0.0188,-0.2487,0.9985

1.77700,0.0457,0.0548,-0.2018,0.0303,-0.2438,0.9442

1.78300,0.0997,0.0630,-0.1664,0.0376,-0.2238,0.9738

1.78900,0.1383,0.0947,-0.1661,0.0821,-0.2030,0.9484

1.79400,0.1553,0.1198,-0.1860,0.0344,-0.2304,0.9562

1.80000,0.1811,0.0505,-0.1192,0.0374,-0.2001,0.9799

1.80600,0.2807,0.1709,-0.2549,0.1586,-0.2089,0.9232

1.81100,0.2382,0.1431,-0.2655,0.1234,-0.1522,0.9547

1.81700,0.0731,0.0422,-0.2729,0.0972,-0.2118,0.9733

1.82300,0.1482,0.1452,-0.4024,0.2670,-0.2621,0.8719

1.82900,0.2935,0.2140,-0.4318,0.1253,-0.0105,0.9794

1.83400,0.2771,0.1673,-0.6047,0.1336,-0.1295,0.9188

1.84000,0.4129,0.1601,-0.5774,0.1241,-0.0340,0.8592

1.84600,0.5830,0.3176,-0.5309,0.2184,-0.0176,1.0041

1.85100,0.3914,0.1913,-0.4970,0.1444,-0.0689,1.0210

1.85700,0.2702,0.0481,-0.2437,0.1634,-0.0408,0.9855

1.86300,0.3052,0.1115,-0.1398,0.0941,0.0936,1.0183

1.86800,0.3762,0.0282,0.2446,0.1085,0.1517,1.0236

1.87400,0.0653,-0.0578,0.2714,0.0755,0.0941,1.0124

1.88000,-0.1887,-0.0257,0.2092,0.1077,-0.2152,1.1026

1.88600,-0.0109,-0.0827,0.3050,0.0513,-0.1717,0.9396

1.89100,0.1419,-0.0009,0.2249,0.0359,-0.1747,0.8805

1.89700,0.2659,0.0000,0.2014,0.0230,-0.2018,0.9584

1.90300,0.2797,-0.0930,0.2313,0.0147,-0.2020,0.9330

1.90800,-0.0946,0.0693,-0.0706,0.0415,-0.3235,1.0437

1.91400,-0.0488,0.0145,-0.2710,0.0222,-0.3220,0.8951

1.92000,0.2691,0.1264,-0.3273,0.1231,-0.1202,0.9149

1.92500,0.5205,0.2078,-0.3695,0.0787,-0.0237,0.9113

1.93100,0.2918,0.0472,-0.4366,0.1077,-0.0200,1.0341

1.93700,-0.0369,0.0742,-0.6490,0.1368,-0.0476,1.0789

1.94300,-0.2393,0.2364,-0.8781,0.0963,-0.1410,0.9535

1.94800,-0.3014,0.4092,-0.9081,0.1925,0.0748,1.0263

1.95400,-0.0755,0.2737,-0.8275,0.1483,-0.0376,0.9276

1.96000,-0.1923,0.1515,-0.6779,0.1305,0.0970,1.0337

1.96500,-0.4125,0.2306,-0.7230,0.0591,0.0073,1.0263

1.97100,0.0356,0.1561,-0.5400,0.0994,0.2016,0.9890

1.97700,0.4447,0.0861,-0.3090,-0.0225,0.2526,0.9987

1.98300,1.0838,0.0224,-0.1380,0.0552,0.2460,1.0725

1.98800,1.0886,-0.1941,0.1767,0.0332,0.2204,0.9357

1.99400,0.6833,0.0270,0.3277,0.0161,0.1397,1.0451

2.00000,-0.0516,-0.1925,0.2499,0.0936,-0.0259,1.1795

2.00500,-0.6716,-0.1348,-0.0735,0.0237,-0.1923,1.1272

2.01100,-0.3463,-0.0165,-0.2085,0.0418,-0.2138,0.7955

2.01700,0.1164,0.0318,-0.6097,0.0858,-0.3171,0.8998

2.02200,0.4764,0.1438,-0.5109,-0.0337,-0.1493,1.0300

2.02800,0.4875,0.1038,-0.4096,-0.0176,-0.0892,0.9213

2.03400,0.4780,0.0400,-0.3412,-0.0450,-0.0173,1.0464

2.04000,0.4830,0.0281,-0.4295,0.0300,0.1014,1.0092

2.04500,1.4286,0.1518,-0.0978,0.0029,0.2695,0.9420

2.05100,1.7469,0.2141,0.0781,0.0523,0.1246,0.9120

2.05700,1.6188,0.1136,0.2663,0.0396,0.0098,1.0967

2.06200,1.3640,-0.1258,0.3329,-0.0022,0.0564,1.0486

2.06800,0.8212,0.2822,0.5415,0.0430,0.0205,1.0789

2.07400,0.6463,0.4338,0.6951,0.0381,0.0718,0.9938

2.07900,0.2108,0.3131,0.7685,0.0076,-0.0059,1.0224

2.08500,-0.2944,0.1414,0.8142,-0.0073,-0.0628,1.1255

2.09100,-0.5135,0.1695,0.8649,0.0318,-0.0156,0.9557

2.09700,0.0340,0.1528,0.7297,0.0410,-0.1136,0.9196

2.10200,-0.3039,0.2242,0.5137,0.0320,-0.3029,1.0305

2.10800,0.0762,0.3344,0.3010,0.0677,-0.1713,0.8641

2.11400,0.5002,0.4402,0.0604,0.0491,-0.1590,0.8302

2.11900,1.2470,0.5412,-0.0762,0.1038,-0.1114,0.9066

2.12500,1.1403,0.6534,-0.2188,0.1002,-0.1620,1.0109

2.13100,0.9578,0.6738,-0.3344,0.0608,-0.0843,1.0312

2.13600,1.1074,0.6558,-0.3524,0.0743,0.0638,1.0217

2.14200,0.9509,0.7819,-0.3163,0.0694,0.0660,1.0166

2.14800,1.9433,0.5165,-0.3467,0.0288,0.0921,0.8465

2.15400,2.6440,0.9316,-0.1067,0.1634,0.3056,0.7510

2.15900,2.7568,1.0249,0.2970,0.1239,0.3591,0.9892

2.16500,1.3241,0.8828,0.5963,0.1305,0.3882,1.1219

2.17100,0.4270,0.7413,0.9185,0.0476,0.4620,1.2567

2.17600,-0.4559,0.7753,1.3235,0.0899,0.3599,1.2210

2.18200,-0.6768,0.7790,1.6172,0.0801,0.3479,0.9650

2.18800,-0.6498,0.5584,1.6298,0.0276,0.0374,1.0881

2.19300,-0.2614,0.3280,1.6108,-0.0310,0.1014,0.7847

2.19900,-0.2197,0.2109,1.3346,0.0024,-0.1571,0.9897

2.20500,0.6205,0.1951,1.0810,0.0826,-0.2895,0.9816

2.21000,0.9018,0.1188,0.8187,0.0557,-0.2050,0.8802

2.21600,1.0272,0.2145,0.5922,0.0344,-0.1524,1.0065

2.22200,0.0706,-0.0517,0.4415,-0.0562,-0.1368,1.2198

2.22800,0.2591,-0.0529,0.2818,0.0537,-0.1136,1.0737

2.23300,-0.1811,-0.0879,0.0188,-0.0086,-0.1835,0.9489

2.23900,0.1524,0.0524,-0.0364,-0.0232,-0.1527,1.0561

2.24500,-0.4016,-0.0252,-0.0369,-0.0533,-0.0296,1.1055

2.25000,0.2138,-0.0548,0.0045,0.0435,-0.0960,1.1824

2.25600,0.1322,-0.1815,0.1378,0.0388,0.0623,1.1714

2.26200,-0.1757,-0.0384,0.2622,0.0293,0.0533,0.9606

2.26800,-0.0901,-0.0172,0.3756,-0.0056,0.0730,1.0236

2.27300,0.2389,-0.1095,0.4281,-0.0120,0.1146,0.8763

2.27900,-0.2662,0.0258,0.4582,-0.1258,0.0906,0.7644

2.28500,0.0207,-0.1096,0.5841,-0.0848,0.0547,1.0933

2.29000,0.0258,-0.2822,0.6522,-0.0694,0.0850,0.7525

2.29600,-0.0246,-0.2639,0.7580,0.0178,-0.1158,1.0229

2.30200,0.0766,-0.4262,0.6819,-0.0247,-0.1407,0.9345

2.30800,-0.0088,-0.6174,0.5100,0.0139,-0.3415,1.2968

2.31300,0.2296,-0.9036,0.3437,-0.0454,-0.1129,0.9811

2.31900,0.0983,-0.8640,0.1460,0.0086,-0.1972,0.7564

2.32500,-0.1071,-0.9651,-0.0365,0.0613,-0.1815,1.0586

2.33000,0.0921,-1.1305,-0.4979,0.1011,-0.3325,1.1189

2.33600,0.0012,-0.7941,-0.9426,-0.2455,-0.4600,0.9726

2.34200,-0.0241,-0.7806,-1.3291,0.0596,-0.3894,1.0261

2.34800,-0.3551,-0.6724,-1.4544,0.0506,-0.1339,1.0666

2.35300,-3.0494,-0.7522,-1.5902,0.0247,0.0305,0.8673

2.35900,-0.3997,-0.0088,-1.5347,-0.4588,0.7092,-0.2062

2.36500,0.0226,-0.6302,-1.0163,-0.7901,0.2817,1.0955

2.37000,1.0281,0.1799,-1.0283,-0.0081,0.3176,0.8917

2.37600,0.0179,0.2128,-0.3765,0.2353,0.5612,1.3508

2.38200,-0.1484,0.2236,0.1110,0.0638,0.3230,0.6117

2.38700,0.0175,0.1322,0.2497,-0.0682,0.1417,1.2975

2.39300,-0.2529,0.0541,0.0790,0.0765,0.1102,0.1278

2.39900,0.6275,0.5395,-0.3704,-0.3584,-0.7693,1.4407

2.40500,-0.1777,-0.4158,-0.6797,0.1715,-0.3775,0.1647

2.41000,-0.0245,-0.0345,-0.8452,-0.2560,0.2653,-0.3645

2.41600,0.1993,-0.0240,-0.6390,0.0931,0.1612,1.1495

2.42200,0.0887,-0.0663,-0.2896,0.0645,0.3941,1.0561

2.42700,-0.0974,-0.1545,0.1422,0.1329,0.2426,0.7964

2.43300,0.2364,-0.2102,0.4146,-0.0073,0.0975,1.0224

2.43900,-0.1703,0.0697,0.3059,0.1412,0.1686,0.9882

2.44500,-0.1861,-0.1351,0.4219,0.0633,0.1739,0.8746

2.45000,-0.3709,0.0361,0.4409,0.0379,0.0279,0.7784

2.45600,-0.2821,-0.0060,0.4863,-0.1016,0.0188,1.4326

